panel,dataset,domain,recording_id,source_index,time_s,x_m,y_m,z_m,speed_mps,display_speed_mps
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,2938,15.729999872,1.772209,1.740487,1.595812,0.2079752833562374,0.2079752833562374
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,2949,15.784999936,1.762617,1.740381,1.587329,0.2624472145924335,0.2624472145924335
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,2960,15.84,1.753202,1.740593,1.574843,0.3099860802089901,0.3099860802089901
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,2971,15.895000064,1.744253,1.740655,1.560064,0.3216375262946553,0.3216375262946553
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,2982,15.949999872,1.735579,1.740248,1.544824,0.3125639020169051,0.3125639020169051
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,2993,16.004999936,1.727565,1.739733,1.529439,0.31694233160939894,0.31694233160939894
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3004,16.06,1.719849,1.739186,1.51369,0.3182745563660223,0.3182745563660223
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3015,16.114999808,1.712775,1.738775,1.49744,0.3332719753878693,0.3332719753878693
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3026,16.169999872,1.706213,1.737673,1.479741,0.3588591624911856,0.3588591624911856
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3037,16.224999936,1.700015,1.7361,1.460639,0.3774999048142404,0.3774999048142404
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3048,16.280000256,1.694321,1.733852,1.440818,0.3898742547198473,0.3898742547198473
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3060,16.34,1.688447,1.730426,1.41814,0.39840939178573187,0.39840939178573187
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3071,16.395000064,1.683594,1.726127,1.396531,0.41906837842997346,0.41906837842997346
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3082,16.449999872,1.678989,1.720612,1.374469,0.4113332940798399,0.4113332940798399
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3093,16.504999936,1.674696,1.713917,1.354086,0.37851341819031503,0.37851341819031503
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3104,16.56,1.670711,1.706056,1.336656,0.3331440397134734,0.3331440397134734
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3115,16.614999808,1.6668,1.69683,1.322488,0.2983765023184177,0.2983765023184177
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3126,16.669999872,1.663162,1.686357,1.311655,0.26596399494202233,0.26596399494202233
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3137,16.724999936,1.659551,1.675003,1.303895,0.2567156931405434,0.2567156931405434
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3148,16.780000256,1.65585,1.662593,1.29979,0.25014182399739604,0.25014182399739604
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3159,16.835000064,1.652548,1.649368,1.299382,0.24827055389138006,0.24827055389138006
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3170,16.890000128,1.649314,1.635264,1.302178,0.27763240475828155,0.27763240475828155
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3181,16.945000192,1.645769,1.620137,1.308151,0.3162438309075118,0.3162438309075118
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3192,17.0,1.642455,1.604446,1.316734,0.34707691340285324,0.34707691340285324
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3203,17.055000064,1.639064,1.587107,1.325255,0.36333769353588213,0.36333769353588213
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3214,17.110000128,1.63561,1.568488,1.332709,0.37433579356788893,0.37433579356788893
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3225,17.165000192,1.632503,1.548879,1.338976,0.38614119896049603,0.38614119896049603
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3236,17.22,1.629577,1.528486,1.344879,0.40357831902264907,0.40357831902264907
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3247,17.275000064,1.625918,1.506908,1.350452,0.4268650614656846,0.4268650614656846
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3258,17.330000128,1.621575,1.484168,1.355695,0.4411027625684334,0.4411027625684334
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3269,17.384999936,1.617447,1.460805,1.359817,0.4357262043066928,0.4357262043066928
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3280,17.44,1.612751,1.43693,1.363309,0.4529316948441117,0.4529316948441117
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3291,17.495000064,1.607664,1.412374,1.366636,0.4602283093102729,0.4602283093102729
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3303,17.555000064,1.602142,1.385332,1.36997,0.46869904388765116,0.46869904388765116
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3314,17.610000128,1.597307,1.360313,1.372274,0.46618959303270335,0.46618959303270335
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3325,17.665000192,1.592638,1.335195,1.37381,0.4634159566290222,0.4634159566290222
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3336,17.72,1.588614,1.310286,1.374778,0.46275796273566067,0.46275796273566067
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3347,17.775000064,1.584285,1.285377,1.375804,0.4605393829929519,0.4605393829929519
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3358,17.830000128,1.579601,1.260806,1.37635,0.45636200933042875,0.45636200933042875
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3369,17.884999936,1.573907,1.236845,1.376696,0.43597455551411024,0.43597455551411024
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3380,17.94,1.567447,1.214071,1.377068,0.4210085638230189,0.4210085638230189
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3391,17.995000064,1.55986,1.192555,1.376224,0.4038170129279161,0.4038170129279161
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3402,18.050000128,1.551151,1.172684,1.373993,0.3918113617374993,0.3918113617374993
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3413,18.104999936,1.541084,1.154061,1.371084,0.3882374917562947,0.3882374917562947
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3424,18.16,1.530171,1.136784,1.366952,0.3736281394433459,0.3736281394433459
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3435,18.215000064,1.518218,1.120913,1.362213,0.37006067555983924,0.37006067555983924
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3446,18.270000128,1.505203,1.106389,1.356654,0.3656532417100522,0.3656532417100522
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3457,18.324999936,1.491138,1.093288,1.350901,0.36781518133748486,0.36781518133748486
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3468,18.38,1.475697,1.08094,1.344936,0.3822669934909155,0.3822669934909155
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3479,18.435000064,1.458622,1.069261,1.338954,0.3967096579915794,0.3967096579915794
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3490,18.489999872,1.439802,1.058262,1.33364,0.413160633841645,0.413160633841645
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3501,18.544999936,1.419706,1.047609,1.328422,0.4353237689300094,0.4353237689300094
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3512,18.6,1.398078,1.03725,1.323071,0.46042348648166126,0.46042348648166126
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3523,18.655000064,1.375303,1.026754,1.316942,0.4783347231255091,0.4783347231255091
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3535,18.715000064,1.349753,1.014743,1.309292,0.4939793762419074,0.4939793762419074
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3546,18.770000128,1.326125,1.003312,1.302046,0.5015343133267206,0.5015343133267206
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3557,18.824999936,1.3022,0.990459,1.295057,0.5182281493690969,0.5182281493690969
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3568,18.88,1.278266,0.976458,1.287542,0.526815200030621,0.526815200030621
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3579,18.935000064,1.254398,0.961383,1.279724,0.5366051768762887,0.5366051768762887
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3590,18.989999872,1.230249,0.945021,1.272489,0.5506073718309956,0.5506073718309956
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3601,19.044999936,1.206195,0.927473,1.265127,0.5671109237382478,0.5671109237382478
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3612,19.1,1.181833,0.908683,1.257997,0.5766872668020885,0.5766872668020885
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3623,19.155000064,1.157895,0.888437,1.251311,0.5923350335567561,0.5923350335567561
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3634,19.209999872,1.133745,0.866547,1.24485,0.6117467526242473,0.6117467526242473
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3645,19.264999936,1.109982,0.843255,1.239199,0.6182121470455997,0.6182121470455997
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3656,19.32,1.086682,0.818896,1.234236,0.6233825777527531,0.6233825777527531
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3667,19.374999808,1.063736,0.79341,1.230642,0.6297570345186482,0.6297570345186482
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3678,19.429999872,1.041934,0.767495,1.22769,0.6142020948660447,0.6142020948660447
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3689,19.484999936,1.021358,0.7412,1.225864,0.5948746163376614,0.5948746163376614
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3700,19.54,1.002645,0.715172,1.225573,0.5631505648536874,0.5631505648536874
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3711,19.595000064,0.986181,0.689474,1.228037,0.5478829568890807,0.5478829568890807
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3722,19.650000128,0.971917,0.664022,1.233405,0.5357753993682558,0.5357753993682558
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3733,19.705000192,0.959418,0.638943,1.242403,0.5336627074477067,0.5336627074477067
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3744,19.76,0.9484,0.614458,1.255123,0.5488965776077889,0.5488965776077889
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3755,19.815000064,0.938684,0.590476,1.270914,0.5604050764643232,0.5604050764643232
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3767,19.874999808,0.929042,0.56467,1.28938,0.5496344874062659,0.5496344874062659
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3778,19.929999872,0.920692,0.541584,1.306516,0.5400193318490911,0.5400193318490911
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3789,19.984999936,0.912679,0.51888,1.323862,0.5402727482070083,0.5402727482070083
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3800,20.04,0.904588,0.496496,1.341471,0.5277720158011211,0.5277720158011211
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3811,20.095000064,0.896707,0.474824,1.35886,0.5202236712721425,0.5202236712721425
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3822,20.150000128,0.888877,0.454025,1.376315,0.50807301472863,0.50807301472863
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3833,20.205000192,0.880779,0.434593,1.393441,0.47706816057731616,0.47706816057731616
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3844,20.26,0.872673,0.416722,1.410161,0.46010347679925007,0.46010347679925007
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3855,20.315000064,0.864549,0.400088,1.427008,0.4510987356581334,0.4510987356581334
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3866,20.370000128,0.856197,0.384517,1.443923,0.44020822872100546,0.44020822872100546
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3877,20.425000192,0.847599,0.369814,1.461082,0.4399005383739911,0.4399005383739911
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3888,20.48,0.838676,0.355882,1.478692,0.43356142833773725,0.43356142833773725
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3899,20.535000064,0.82949,0.342546,1.496131,0.4274854479530695,0.4274854479530695
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3910,20.590000128,0.82021,0.329683,1.513177,0.4238778525554032,0.4238778525554032
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3921,20.645000192,0.811127,0.316806,1.529899,0.4197959078779472,0.4197959078779472
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3932,20.7,0.801871,0.30378,1.546077,0.3970881126851052,0.3970881126851052
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3943,20.755000064,0.792563,0.290949,1.559383,0.3479146152347442,0.3479146152347442
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3954,20.810000128,0.783331,0.278101,1.568654,0.31650727760474673,0.31650727760474673
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3965,20.864999936,0.774017,0.265531,1.574198,0.29053939676256707,0.29053939676256707
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3976,20.92,0.764516,0.253202,1.576101,0.2780258855371554,0.2780258855371554
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3987,20.975000064,0.755033,0.241446,1.574084,0.2726322670154659,0.2726322670154659
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,3998,21.030000128,0.745292,0.230631,1.567899,0.29887488598490036,0.29887488598490036
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4010,21.090000128,0.733962,0.219512,1.556283,0.36105695398002596,0.36105695398002596
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4021,21.145000192,0.723318,0.209767,1.54244,0.37476416693343495,0.37476416693343495
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4032,21.2,0.712048,0.200808,1.527341,0.37909841217512535,0.37909841217512535
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4043,21.255000064,0.700303,0.192771,1.511984,0.38253316811654575,0.38253316811654575
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4054,21.310000128,0.688217,0.185916,1.496036,0.3831300370643494,0.3831300370643494
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4065,21.364999936,0.675649,0.179893,1.480293,0.3791778042300629,0.3791778042300629
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4076,21.42,0.662804,0.174286,1.464765,0.37541235704351805,0.37541235704351805
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4087,21.475000064,0.650071,0.168902,1.449273,0.3722506487620014,0.3722506487620014
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4098,21.530000128,0.637616,0.163604,1.434088,0.3658782633108806,0.3658782633108806
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4109,21.584999936,0.625776,0.158207,1.41888,0.36826079571331044,0.36826079571331044
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4120,21.64,0.614801,0.152592,1.403967,0.349141358083223,0.349141358083223
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4131,21.695000064,0.604885,0.146771,1.390062,0.3288748134514368,0.3288748134514368
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4142,21.749999872,0.595953,0.141054,1.376572,0.30829629892317534,0.30829629892317534
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4153,21.804999936,0.587946,0.135687,1.363086,0.28892509175697123,0.28892509175697123
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4164,21.86,0.580614,0.130468,1.350421,0.27326595406186505,0.27326595406186505
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4175,21.915000064,0.573559,0.125915,1.338826,0.24829280741179355,0.24829280741179355
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4186,21.969999872,0.566453,0.122105,1.329418,0.20809716406584955,0.20809716406584955
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4197,22.024999936,0.559045,0.119161,1.323193,0.15615985492417447,0.15615985492417447
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4208,22.08,0.551521,0.116747,1.321243,0.1405388758559881,0.1405388758559881
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4219,22.134999808,0.543694,0.115122,1.322555,0.1609840776438571,0.1609840776438571
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4230,22.189999872,0.53577,0.113515,1.327639,0.18946767984155,0.18946767984155
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4242,22.249999872,0.52705,0.112172,1.334213,0.1791484608137447,0.1791484608137447
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4253,22.304999936,0.518632,0.110841,1.337135,0.15645541433714533,0.15645541433714533
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4264,22.36,0.509984,0.109778,1.335677,0.17341975060516193,0.17341975060516193
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4275,22.415000064,0.501103,0.109027,1.330015,0.21049965399352666,0.21049965399352666
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4286,22.469999872,0.492485,0.10886,1.321132,0.23835103029735044,0.23835103029735044
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4297,22.524999936,0.483915,0.109599,1.310052,0.26496651147209715,0.26496651147209715
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4308,22.58,0.475395,0.111228,1.298511,0.2696594918112261,0.2696594918112261
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4319,22.634999808,0.466253,0.113544,1.286087,0.2970412455547721,0.2970412455547721
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4330,22.689999872,0.456521,0.116262,1.273147,0.3175786490139266,0.3175786490139266
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4341,22.744999936,0.445702,0.119467,1.258638,0.3523345965912551,0.3523345965912551
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4352,22.8,0.433608,0.122869,1.242824,0.3877187489876145,0.3877187489876145
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4363,22.855000064,0.420457,0.12628,1.226011,0.4052518405102517,0.4052518405102517
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4374,22.910000128,0.40636,0.129525,1.208571,0.41495669414001324,0.41495669414001324
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4385,22.965000192,0.39138,0.132044,1.190543,0.4344486369735698,0.4344486369735698
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4396,23.020000256,0.376011,0.133597,1.172567,0.428409648722911,0.428409648722911
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4407,23.075000064,0.360299,0.133861,1.156141,0.39478015371798864,0.39478015371798864
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4418,23.130000128,0.344761,0.132786,1.143386,0.3413124190867108,0.3413124190867108
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4429,23.185000192,0.3303,0.129792,1.134224,0.2987333802665557,0.2987333802665557
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4440,23.24,0.316515,0.124911,1.127935,0.2868703657202639,0.2868703657202639
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4451,23.295000064,0.303525,0.117806,1.124566,0.27760567870473946,0.27760567870473946
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4462,23.350000128,0.290929,0.108683,1.12476,0.2881144362856434,0.2881144362856434
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4474,23.410000128,0.278198,0.096861,1.126811,0.2961875854910119,0.2961875854910119
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4485,23.465000192,0.267546,0.08442,1.128467,0.30132844977786694,0.30132844977786694
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4496,23.520000256,0.258015,0.070873,1.130257,0.3018550340985375,0.3018550340985375
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4507,23.575000064,0.249076,0.056514,1.131564,0.3076605323284218,0.3076605323284218
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4518,23.630000128,0.241258,0.041979,1.132982,0.2915810854131862,0.2915810854131862
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4529,23.685000192,0.234281,0.027734,1.134214,0.27694277036047577,0.27694277036047577
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4540,23.74,0.22793,0.014226,1.134107,0.2659983107446945,0.2659983107446945
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4551,23.795000064,0.221348,0.001933,1.132982,0.25076654445218394,0.25076654445218394
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4562,23.850000128,0.215062,-0.009892,1.131435,0.2462572549065814,0.2462572549065814
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4573,23.905000192,0.21009,-0.021971,1.127496,0.2521694654544038,0.2521694654544038
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4584,23.96,0.206494,-0.034493,1.123052,0.24786225022853509,0.24786225022853509
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4595,24.015000064,0.204572,-0.047926,1.118242,0.27483161935788214,0.27483161935788214
b,EuRoC MAV,micro aerial vehicle,euroc_mav/V1_01_easy,4606,24.070000128,0.204614,-0.062746,1.112912,0.2996972450839347,0.2996972450839347
